variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	num_eigenvalues	combination	n_unique	cos	cos_std	n_parcel	n_task
0.0461840775838075	0.02139016307586443	-5536.0422412753605	-1000000004811.7568	-41.083790657388924	-64.00641148194583	7	(6, 13, 15, 17, 19, 23, 25)	7	0.7767258286476135	0.0782255157828331	2	7
0.030671552336528157	0.015246036457386014	-5677.616564074551	-1000000004942.7234	-43.07949405553233	-65.75220569236203	7	(9, 10, 17, 20, 21, 24, 27)	7	0.8037715554237366	0.07107777148485184	2	7
0.03487222091987131	0.01461396783729503	-1000000007865.9095	-2000000007382.6172	-64.36548122931612	-87.50463045396114	7	(5, 6, 7, 11, 12, 17, 24)	7	0.7816022038459778	0.0721941664814949	2	7
0.03202930609912573	0.012139088401514994	-1000000005128.1808	-2000000004185.2168	-64.66116693245746	-87.35320101187871	7	(0, 7, 8, 9, 15, 21, 22)	7	0.7971214652061462	0.07262206077575684	2	7
0.03959147729083479	0.017564928970068297	-7958.485461822501	-1000000004991.6293	-42.10540942191175	-64.79796753014182	7	(4, 6, 7, 12, 15, 22, 23)	7	0.7780086398124695	0.07141090929508209	2	7
0.0349117753921899	0.014282912562447639	-5980.486091227314	-1000000005378.6422	-42.7118308292087	-65.91188321328801	7	(1, 4, 7, 9, 14, 21, 23)	7	0.7853323817253113	0.07633215934038162	2	7
0.032367137410112067	0.014583752734863948	-5064.835289416668	-1000000003899.8734	-42.6674697216315	-65.15110800554683	7	(1, 9, 18, 22, 23, 24, 25)	7	0.7897979617118835	0.0751643106341362	2	7
0.031962426158943374	0.016229769415720328	-77481.74225507455	-1000000032085.9005	-46.76827583494558	-68.92910840270781	7	(5, 13, 17, 20, 21, 22, 23)	7	0.7869045734405518	0.07042314857244492	2	7
0.04202512132252663	0.015775631219227995	-17955.681029723506	-1000000016995.0593	-45.370955490314756	-68.78795666795409	7	(6, 11, 15, 16, 18, 22, 26)	7	0.7827668190002441	0.07581017166376114	2	7
0.043084003457685795	0.016748786423365684	-4230.935313022048	-1000000003467.1903	-41.338656816408054	-64.49442537317863	7	(4, 7, 9, 14, 15, 18, 27)	7	0.7797252535820007	0.0753106102347374	2	7
0.03952743790841901	0.01642286827154278	-15121.930878921901	-1000000014458.4204	-44.05511346691754	-67.50921986526612	7	(1, 2, 10, 11, 12, 17, 22)	7	0.7845384478569031	0.07177341729402542	2	7
0.031489070366402014	0.016063386471569414	-8697.877770962972	-1000000007512.9843	-43.49428862656052	-66.10253461469273	7	(3, 5, 10, 16, 20, 22, 24)	7	0.7867538928985596	0.06948477774858475	2	7
0.03255149826487137	0.015091420400647976	-4559.965725547068	-1000000004124.3773	-42.14081477440366	-65.1645241725352	7	(0, 2, 11, 12, 13, 21, 26)	7	0.7741386294364929	0.07076729834079742	2	7
0.03532298876677374	0.013509793097829017	-1000000008831.6737	-2000000008096.9375	-64.73601425355716	-87.993122621336	7	(3, 5, 6, 10, 11, 14, 24)	7	0.7811422348022461	0.07241882383823395	2	7
0.043211873787765614	0.016562390901159955	-11079.396716853202	-1000000010491.0768	-43.30780958762294	-66.71549644973659	7	(10, 14, 15, 16, 18, 22, 26)	7	0.7832249999046326	0.07515951991081238	2	7
0.034925293263473704	0.017387044312308086	-3463.0194470822685	-1000000003002.5233	-41.015139000105826	-63.80090204510287	7	(1, 3, 12, 13, 16, 24, 27)	7	0.781920850276947	0.07064235955476761	2	7
0.024077132902713606	0.012925388355565828	-163463.40261494005	-1000000023974.4591	-48.34500500288598	-68.52783123524608	7	(8, 9, 12, 20, 24, 26, 27)	7	0.7868838906288147	0.06881316006183624	2	7
0.02773870757192246	0.01108210920324949	-4287237.514671325	-1000000021560.6519	-53.021593872548735	-69.97792984310199	7	(4, 5, 8, 10, 11, 21, 24)	7	0.7874469757080078	0.06887112557888031	2	7
0.03538776997633655	0.01771101757001472	-20844.24916428375	-1000000014974.1145	-45.38629122800742	-67.88661627488698	7	(10, 13, 17, 19, 20, 22, 23)	7	0.8107640147209167	0.07239321619272232	2	7
