offset	max_var	min_est	log_det	combination	has_repeats	dcbc
0.1	0.7183094980885034	68.26052248416828	-15.939663538828107	(3, 5, 20, 26, 20, 16, 22, 16)	1	0.04429744929075241
1e-06	0.01997294287517637	1003926.7908997976	-50.370363213435915	(5, 25, 5, 18, 22, 2, 17, 24)	1	0.03993295505642891
0.001	0.026965942875176372	3021.512461733587	-40.73473970570399	(5, 25, 5, 18, 22, 2, 17, 24)	1	0.03993295505642891
0.1	0.7199659428751763	68.10574105927532	-15.923660822923315	(5, 25, 5, 18, 22, 2, 17, 24)	1	0.03993295505642891
1e-06	0.014520913589086892	1005835.4882678267	-51.99188386741019	(24, 9, 14, 21, 1, 1, 8, 19)	1	0.03848165646195412
0.001	0.021513913589086896	3279.0871209575193	-41.733673435975945	(24, 9, 14, 21, 1, 1, 8, 19)	1	0.03848165646195412
0.1	0.7145139135890869	68.59812161362379	-15.97546630838354	(24, 9, 14, 21, 1, 1, 8, 19)	1	0.03848165646195412
1e-06	0.01917852060650997	1050565.4023797542	-53.80385469557774	(5, 0, 14, 6, 25, 0, 20, 15)	1	0.044405966997146606
0.001	0.026171520606509967	3384.494723493616	-41.2368649983196	(5, 0, 14, 6, 25, 0, 20, 15)	1	0.044405966997146606
0.1	0.7191715206065099	68.18552628331778	-15.931629767223761	(5, 0, 14, 6, 25, 0, 20, 15)	1	0.044405966997146606
1e-06	0.023462755207486585	1004719.7502823503	-50.45696812447781	(25, 15, 6, 19, 9, 16, 23, 23)	1	0.047941066324710846
0.001	0.030455755207486584	3125.5473804665744	-40.51102385367942	(25, 15, 6, 19, 9, 16, 23, 23)	1	0.047941066324710846
0.1	0.7234557552074866	67.80547306270225	-15.891284513558073	(25, 15, 6, 19, 9, 16, 23, 23)	1	0.047941066324710846
1e-06	0.01650050874598714	110595.24530443392	-49.0815034041759	(21, 2, 13, 8, 25, 1, 26, 14)	0	0.048954349011182785
0.001	0.02349350874598714	3155.4190281902925	-41.304160283931296	(21, 2, 13, 8, 25, 1, 26, 14)	0	0.048954349011182785
0.1	0.7164935087459872	68.41639823472991	-15.956502004237864	(21, 2, 13, 8, 25, 1, 26, 14)	0	0.048954349011182785
1e-06	0.017168369152406566	1004290.1366544925	-51.212421539650386	(17, 4, 28, 27, 9, 7, 24, 27)	1	0.047260742634534836
0.001	0.024161369152406565	3179.4596468199934	-41.34081475288775	(17, 4, 28, 27, 9, 7, 24, 27)	1	0.047260742634534836
0.1	0.7171613691524066	68.36301047990042	-15.950516979313898	(17, 4, 28, 27, 9, 7, 24, 27)	1	0.047260742634534836
1e-06	0.013441996234717955	1020566.7732585059	-54.5632327130973	(21, 6, 5, 4, 22, 24, 9, 20)	0	0.03802170976996422
0.001	0.020434996234717954	3680.4268457213475	-42.35177728802759	(21, 6, 5, 4, 22, 24, 9, 20)	0	0.03802170976996422
0.1	0.7134349962347181	68.70349181993379	-15.986127604599185	(21, 6, 5, 4, 22, 24, 9, 20)	0	0.03802170976996422
1e-06	0.022215921080776174	1007083.2395539471	-51.91464005656801	(24, 9, 11, 15, 28, 8, 15, 14)	1	0.04518147557973862
0.001	0.029208921080776173	3375.9121573939524	-41.32146201676651	(24, 9, 11, 15, 28, 8, 15, 14)	1	0.04518147557973862
0.1	0.7222089210807762	67.9767805261946	-15.906301816287176	(24, 9, 11, 15, 28, 8, 15, 14)	1	0.04518147557973862
1e-06	0.01817443816017648	1015487.9397860224	-53.54709946513891	(5, 12, 11, 16, 10, 20, 3, 12)	1	0.03860461339354515
0.001	0.02516743816017648	3577.843945507424	-41.5764527267764	(5, 12, 11, 16, 10, 20, 3, 12)	1	0.03860461339354515
0.1	0.7181674381601765	68.27599354328987	-15.941153263288497	(5, 12, 11, 16, 10, 20, 3, 12)	1	0.03860461339354515
1e-06	0.025373515575242696	7671.234324768104	-43.19072950359919	(15, 11, 5, 13, 3, 14, 17, 18)	0	0.04297320544719696
0.001	0.0323665155752427	2481.5091713443862	-39.29670433382106	(15, 11, 5, 13, 3, 14, 17, 18)	0	0.04297320544719696
0.1	0.7253665155752428	67.60601099350325	-15.871725317529146	(15, 11, 5, 13, 3, 14, 17, 18)	0	0.04297320544719696
1e-06	0.012388214949155011	1122751.1435734692	-58.27994937385291	(1, 19, 22, 11, 8, 21, 17, 6)	0	0.03898383304476738
0.001	0.019381214949155012	4160.880466390362	-43.2222553600753	(1, 19, 22, 11, 8, 21, 17, 6)	0	0.03898383304476738
0.1	0.7123812149491551	68.81836227110837	-15.99716342025236	(1, 19, 22, 11, 8, 21, 17, 6)	0	0.03898383304476738
1e-06	0.018989402508773352	7266.466110281938	-44.75267384179543	(18, 17, 28, 7, 23, 0, 10, 9)	0	0.044174112379550934
0.001	0.02598240250877335	2777.121603405576	-40.56733176363167	(18, 17, 28, 7, 23, 0, 10, 9)	0	0.044174112379550934
0.1	0.7189824025087734	68.18680847967434	-15.932603881367056	(18, 17, 28, 7, 23, 0, 10, 9)	0	0.044174112379550934
1e-06	0.02061896005279144	1004559.6471812311	-50.52682955993354	(9, 9, 6, 15, 0, 18, 3, 1)	1	0.04615440592169762
0.001	0.027611960052791443	3067.0511370988625	-40.700070487587794	(9, 9, 6, 15, 0, 18, 3, 1)	1	0.04615440592169762
0.1	0.7206119600527915	68.0490769291652	-15.917609736504133	(9, 9, 6, 15, 0, 18, 3, 1)	1	0.04615440592169762
1e-06	0.0206752518318258	3001338.6627180134	-63.5614996577832	(3, 3, 1, 18, 13, 27, 3, 13)	1	0.050358809530735016
0.001	0.027668251831825804	3911.0509735568994	-41.74672887748299	(3, 3, 1, 18, 13, 27, 3, 13)	1	0.050358809530735016
0.1	0.7206682518318258	68.07253471822426	-15.918566639403485	(3, 3, 1, 18, 13, 27, 3, 13)	1	0.050358809530735016
1e-06	0.01828170495455392	1003819.3184568954	-50.61978464135673	(16, 1, 10, 24, 26, 16, 17, 28)	1	0.03826814144849777
0.001	0.025274704954553924	3041.5023056498762	-40.99932464418121	(16, 1, 10, 24, 26, 16, 17, 28)	1	0.03826814144849777
0.1	0.718274704954554	68.26057065469242	-15.93984426000255	(16, 1, 10, 24, 26, 16, 17, 28)	1	0.03826814144849777
1e-06	0.01912656894160113	27934.878580026227	-46.29738896409653	(12, 19, 15, 20, 0, 3, 21, 22)	0	0.05155087634921074
0.001	0.02611956894160113	2860.880311885822	-40.587862853124136	(12, 19, 15, 20, 0, 3, 21, 22)	0	0.05155087634921074
0.1	0.7191195689416011	68.17329052973575	-15.931240007791892	(12, 19, 15, 20, 0, 3, 21, 22)	0	0.05155087634921074
1e-06	0.01558318678422487	1026978.8274591304	-56.45957918468642	(17, 11, 1, 17, 22, 10, 26, 19)	1	0.038796257227659225
0.001	0.022576186784224874	4085.8233380403963	-42.79985991910301	(17, 11, 1, 17, 22, 10, 26, 19)	1	0.038796257227659225
0.1	0.7155761867842249	68.54371401208431	-15.96754714196506	(17, 11, 1, 17, 22, 10, 26, 19)	1	0.038796257227659225
1e-06	0.017317624414380672	1008634.5446535732	-51.82525318780393	(27, 6, 27, 15, 11, 1, 14, 4)	1	0.04204341769218445
0.001	0.02431062441438067	3220.803332149113	-41.264980326129006	(27, 6, 27, 15, 11, 1, 14, 4)	1	0.04204341769218445
0.1	0.7173106244143806	68.34617652057136	-15.94892570859596	(27, 6, 27, 15, 11, 1, 14, 4)	1	0.04204341769218445
1e-06	0.016229550137757086	1004426.0113768361	-51.242167177081235	(4, 18, 14, 26, 11, 19, 8, 11)	1	0.043473415076732635
0.001	0.023222550137757085	3156.733852196712	-41.37272116010518	(4, 18, 14, 26, 11, 19, 8, 11)	1	0.043473415076732635
0.1	0.716222550137757	68.44183970530354	-15.959126119854709	(4, 18, 14, 26, 11, 19, 8, 11)	1	0.043473415076732635
1e-06	0.015533221449685282	5414.491983451506	-44.59108541665887	(24, 20, 12, 7, 0, 21, 17, 26)	0	0.04045095294713974
0.001	0.02252622144968528	2675.0761730146864	-40.93416912005699	(24, 20, 12, 7, 0, 21, 17, 26)	0	0.04045095294713974
0.1	0.7155262214496854	68.49747391129148	-15.965373474782604	(24, 20, 12, 7, 0, 21, 17, 26)	0	0.04045095294713974
1e-06	0.01625271595641852	1005351.570919645	-51.77634651132134	(21, 1, 4, 15, 25, 0, 25, 18)	1	0.041074998676776886
0.001	0.023245715956418517	3294.1756390091923	-41.549120495807855	(21, 1, 4, 15, 25, 0, 25, 18)	1	0.041074998676776886
0.1	0.7162457159564185	68.44316875115754	-15.959082278889738	(21, 1, 4, 15, 25, 0, 25, 18)	1	0.041074998676776886
1e-06	0.01820741374012562	2001727.1436991915	-56.28142448496503	(23, 1, 27, 2, 7, 18, 1, 7)	1	0.04387631267309189
0.001	0.02520041374012562	3231.6302374544603	-41.01907663285347	(23, 1, 27, 2, 7, 18, 1, 7)	1	0.04387631267309189
0.1	0.7182004137401256	68.25693880396983	-15.940004015661644	(23, 1, 27, 2, 7, 18, 1, 7)	1	0.04387631267309189
1e-06	0.012420780340692878	1026991.2763353493	-56.20423596830047	(25, 12, 27, 19, 25, 6, 11, 14)	1	0.04411245882511139
0.001	0.01941378034069288	3969.2836311141186	-42.83667167812898	(25, 12, 27, 19, 25, 6, 11, 14)	1	0.04411245882511139
0.1	0.7124137803406929	68.80126937183499	-15.996117396424056	(25, 12, 27, 19, 25, 6, 11, 14)	1	0.04411245882511139
1e-06	0.010472917935627107	1738527.0460319337	-59.94961543721448	(1, 12, 8, 25, 26, 9, 12, 21)	1	0.04221540689468384
0.001	0.017465917935627108	4078.561016514621	-43.32150432859149	(1, 12, 8, 25, 26, 9, 12, 21)	1	0.04221540689468384
0.1	0.7104659179356271	68.98483205356683	-16.015026106498517	(1, 12, 8, 25, 26, 9, 12, 21)	1	0.04221540689468384
1e-06	0.019078620163439676	1003582.924833129	-50.21463184535961	(20, 20, 5, 26, 7, 0, 2, 9)	1	0.04106123372912407
0.001	0.02607162016343968	2952.5956176840114	-40.738341548170155	(20, 20, 5, 26, 7, 0, 2, 9)	1	0.04106123372912407
0.1	0.7190716201634396	68.18360662886326	-15.932010771781618	(20, 20, 5, 26, 7, 0, 2, 9)	1	0.04106123372912407
1e-06	0.014213711820102237	1004373.9055314603	-51.50237568291751	(26, 11, 8, 1, 8, 0, 4, 24)	1	0.04471275210380554
0.001	0.021206711820102236	3171.547904707664	-41.640055045841756	(26, 11, 8, 1, 8, 0, 4, 24)	1	0.04471275210380554
0.1	0.7142067118201023	68.62313574080156	-15.978245170534864	(26, 11, 8, 1, 8, 0, 4, 24)	1	0.04471275210380554
1e-06	0.015263814088221502	1397357.3882927515	-57.807514556640264	(9, 27, 21, 27, 6, 16, 15, 22)	1	0.0449930876493454
0.001	0.022256814088221503	3815.9976411930593	-42.32995983478525	(9, 27, 21, 27, 6, 16, 15, 22)	1	0.0449930876493454
0.1	0.7152568140882215	68.54605842405522	-15.969182534965945	(9, 27, 21, 27, 6, 16, 15, 22)	1	0.0449930876493454
1e-06	0.015903380043267863	1004817.8318284363	-51.67169899199566	(16, 14, 4, 27, 17, 17, 0, 21)	1	0.03860020264983177
0.001	0.022896380043267866	3256.454492809773	-41.61220171618476	(16, 14, 4, 27, 17, 17, 0, 21)	1	0.03860020264983177
0.1	0.7158963800432678	68.48013774026091	-15.962689470133816	(16, 14, 4, 27, 17, 17, 0, 21)	1	0.03860020264983177
1e-06	0.01526547592603052	2015180.1452636211	-60.475601221800055	(24, 27, 28, 21, 26, 27, 2, 25)	1	0.04697287082672119
0.001	0.022258475926030526	4048.850518185468	-42.60971975216471	(24, 27, 28, 21, 26, 27, 2, 25)	1	0.04697287082672119
0.1	0.7152584759260305	68.55238749202806	-15.969502594038634	(24, 27, 28, 21, 26, 27, 2, 25)	1	0.04697287082672119
1e-06	0.014569933586049905	1034016.7051626779	-55.883321846061804	(8, 6, 27, 20, 3, 25, 26, 5)	0	0.0370013564825058
0.001	0.021562933586049906	3854.23524707405	-42.36130042721153	(8, 6, 27, 20, 3, 25, 26, 5)	0	0.0370013564825058
0.1	0.7145629335860499	68.60240738196995	-15.975445792800203	(8, 6, 27, 20, 3, 25, 26, 5)	0	0.0370013564825058
1e-06	0.015453422953973095	1016783.9449396323	-54.41971666651782	(22, 7, 13, 27, 6, 13, 26, 16)	1	0.042047031223773956
0.001	0.022446422953973092	3748.6547628711883	-42.26815074401091	(22, 7, 13, 27, 6, 13, 26, 16)	1	0.042047031223773956
0.1	0.7154464229539731	68.5310577290308	-15.967494043105688	(22, 7, 13, 27, 6, 13, 26, 16)	1	0.042047031223773956
1e-06	0.015752175680080627	1004332.2690370169	-51.18700872367875	(14, 8, 11, 14, 25, 4, 28, 19)	1	0.04841793701052666
0.001	0.022745175680080627	3129.4135370189233	-41.366525329091004	(14, 8, 11, 14, 25, 4, 28, 19)	1	0.04841793701052666
0.1	0.7157451756800807	68.4820840152617	-15.96351408595512	(14, 8, 11, 14, 25, 4, 28, 19)	1	0.04841793701052666
1e-06	0.018230479301943405	1006086.5786258136	-51.881414212995864	(18, 6, 1, 23, 19, 5, 17, 7)	0	0.03957844525575638
0.001	0.025223479301943408	3353.271516434751	-41.443264836720466	(18, 6, 1, 23, 19, 5, 17, 7)	0	0.03957844525575638
0.1	0.7182234793019434	68.27422648285113	-15.940795094630895	(18, 6, 1, 23, 19, 5, 17, 7)	0	0.03957844525575638
1e-06	0.01719772559939143	1017373.043755127	-53.2343494826627	(1, 7, 27, 2, 27, 23, 0, 25)	1	0.04039962217211723
0.001	0.02419072559939143	3460.0989833928393	-41.607631135669365	(1, 7, 27, 2, 27, 23, 0, 25)	1	0.04039962217211723
0.1	0.7171907255993915	68.3635427428096	-15.950401523503176	(1, 7, 27, 2, 27, 23, 0, 25)	1	0.04039962217211723
1e-06	0.02306290680837697	3875.311176999033	-41.930659467981116	(4, 25, 11, 12, 20, 17, 3, 15)	0	0.0503249317407608
0.001	0.030055906808376973	2153.398601967471	-39.13058934051591	(4, 25, 11, 12, 20, 17, 3, 15)	0	0.0503249317407608
0.1	0.7230559068083771	67.79961245319117	-15.892895351958497	(4, 25, 11, 12, 20, 17, 3, 15)	0	0.0503249317407608
1e-06	0.016598075138804944	2006390.4916155247	-59.07534202031097	(21, 1, 16, 22, 5, 2, 11, 16)	1	0.041277311742305756
0.001	0.023591075138804946	3872.5137661624367	-42.228593083010054	(21, 1, 16, 22, 5, 2, 11, 16)	1	0.041277311742305756
0.1	0.7165910751388049	68.43000866522415	-15.956737581817729	(21, 1, 16, 22, 5, 2, 11, 16)	1	0.041277311742305756
1e-06	0.017747392834878754	48506.71031933035	-48.20935455370688	(25, 3, 8, 23, 11, 6, 14, 10)	0	0.049183767288923264
0.001	0.024740392834878753	3181.5958713811015	-41.1911142102615	(25, 3, 8, 23, 11, 6, 14, 10)	0	0.049183767288923264
0.1	0.7177403928348787	68.30493730847344	-15.944710266715756	(25, 3, 8, 23, 11, 6, 14, 10)	0	0.049183767288923264
1e-06	0.022392338871378172	1003871.8645370286	-49.753785535915036	(20, 25, 23, 20, 16, 15, 13, 24)	1	0.04898539185523987
0.001	0.029385338871378175	2894.5906457308774	-40.263518209957354	(20, 25, 23, 20, 16, 15, 13, 24)	1	0.04898539185523987
0.1	0.7223853388713781	67.89165346379676	-15.900914930841967	(20, 25, 23, 20, 16, 15, 13, 24)	1	0.04898539185523987
1e-06	0.015912802610364075	11162.577519902163	-45.813617971330665	(7, 27, 14, 3, 22, 26, 24, 6)	0	0.04243304952979088
0.001	0.022905802610364078	2883.6958741322806	-41.022569658866686	(7, 27, 14, 3, 22, 26, 24, 6)	0	0.04243304952979088
0.1	0.715905802610364	68.46074186478614	-15.961635431648	(7, 27, 14, 3, 22, 26, 24, 6)	0	0.04243304952979088
1e-06	0.02085929487330525	1004433.4421984819	-50.65579447644072	(17, 18, 8, 2, 0, 27, 6, 2)	1	0.04807085543870926
0.001	0.027852294873305254	3095.9509832187982	-40.83585237290402	(17, 18, 8, 2, 0, 27, 6, 2)	1	0.04807085543870926
0.1	0.7208522948733053	68.04422839712117	-15.916226019994708	(17, 18, 8, 2, 0, 27, 6, 2)	1	0.04807085543870926
1e-06	0.01917877636697517	1008003.003427949	-51.378874295978335	(13, 18, 2, 28, 28, 6, 9, 1)	1	0.04380634427070618
0.001	0.026171776366975173	3167.1009815636585	-40.93361576507441	(13, 18, 2, 28, 28, 6, 9, 1)	1	0.04380634427070618
0.1	0.7191717763669752	68.17559033757055	-15.93110768146215	(13, 18, 2, 28, 28, 6, 9, 1)	1	0.04380634427070618
1e-06	0.020149170328406404	17095.680798347174	-45.75101286509566	(3, 8, 22, 16, 5, 23, 18, 24)	0	0.045563291758298874
0.001	0.027142170328406403	2863.4233172420554	-40.40270036332873	(3, 8, 22, 16, 5, 23, 18, 24)	0	0.045563291758298874
0.1	0.7201421703284066	68.07690013505082	-15.921309567784188	(3, 8, 22, 16, 5, 23, 18, 24)	0	0.045563291758298874
1e-06	0.014740460773681213	14394.302137931818	-47.41939630104342	(5, 16, 28, 0, 9, 8, 19, 7)	0	0.04676683247089386
0.001	0.02173346077368121	3246.193070376028	-41.81965121500823	(5, 16, 28, 0, 9, 8, 19, 7)	0	0.04676683247089386
0.1	0.7147334607736813	68.58657572439311	-15.973812205112981	(5, 16, 28, 0, 9, 8, 19, 7)	0	0.04676683247089386
1e-06	0.021873084041440335	1008279.6581098365	-51.98435094348752	(13, 5, 10, 15, 3, 25, 20, 20)	1	0.043529074639081955
0.001	0.028866084041440334	3414.143958377329	-41.09241304838427	(13, 5, 10, 15, 3, 25, 20, 20)	1	0.043529074639081955
0.1	0.7218660840414404	67.95774035522666	-15.90684458652209	(13, 5, 10, 15, 3, 25, 20, 20)	1	0.043529074639081955
1e-06	0.013618134581108018	1007143.462774232	-52.96081493751142	(21, 26, 13, 27, 26, 14, 5, 7)	1	0.044325463473796844
0.001	0.02061113458110802	3508.1774217830166	-42.176207686814685	(21, 26, 13, 27, 26, 14, 5, 7)	1	0.044325463473796844
0.1	0.7136111345811079	68.68624519343945	-15.984385369621629	(21, 26, 13, 27, 26, 14, 5, 7)	1	0.044325463473796844
1e-06	0.01917191324652825	366194.80953460274	-49.70800316687178	(20, 6, 14, 4, 5, 17, 0, 11)	0	0.0370149090886116
0.001	0.02616491324652825	3049.245656006075	-40.7769414236754	(20, 6, 14, 4, 5, 17, 0, 11)	0	0.0370149090886116
0.1	0.7191649132465283	68.17245262525148	-15.930978635624843	(20, 6, 14, 4, 5, 17, 0, 11)	0	0.0370149090886116
1e-06	0.015642905653421083	9800.760057227439	-45.55601681483052	(4, 27, 12, 1, 26, 14, 18, 9)	0	0.044515036046504974
0.001	0.022635905653421082	2835.98656559656	-41.03832305158555	(4, 27, 12, 1, 26, 14, 18, 9)	0	0.044515036046504974
0.1	0.7156359056534212	68.48609989510462	-15.964251960469046	(4, 27, 12, 1, 26, 14, 18, 9)	0	0.044515036046504974
1e-06	0.018155781400985817	1004593.2711114773	-50.798259122788735	(25, 11, 4, 7, 27, 15, 18, 19)	0	0.04610345885157585
0.001	0.025148781400985816	3073.847400990904	-40.97773038293506	(25, 11, 4, 7, 27, 15, 18, 19)	0	0.04610345885157585
0.1	0.7181487814009858	68.26529926643039	-15.940688520890689	(25, 11, 4, 7, 27, 15, 18, 19)	0	0.04610345885157585
1e-06	0.013770320246205617	2002922.8325453172	-58.03252885320221	(0, 8, 5, 26, 10, 28, 18, 0)	1	0.03683139756321907
0.001	0.02076332024620562	3591.4057070150866	-42.13347485532369	(0, 8, 5, 26, 10, 28, 18, 0)	1	0.03683139756321907
0.1	0.7137633202462056	68.66842774153261	-15.982727088325317	(0, 8, 5, 26, 10, 28, 18, 0)	1	0.03683139756321907
1e-06	0.01718619305460145	1004200.1875087242	-51.285491330967794	(5, 14, 17, 16, 7, 12, 5, 1)	1	0.041062019765377045
0.001	0.024179193054601457	3192.5436252511295	-41.429455093880684	(5, 14, 17, 16, 7, 12, 5, 1)	1	0.041062019765377045
0.1	0.7171791930546014	68.36931779872972	-15.950766529033574	(5, 14, 17, 16, 7, 12, 5, 1)	1	0.041062019765377045
1e-06	0.016970871540958044	1004803.5109709094	-51.473274211040675	(27, 18, 20, 17, 21, 4, 9, 4)	1	0.04409753531217575
0.001	0.023963871540958043	3230.371500486737	-41.44113689669297	(27, 18, 20, 17, 21, 4, 9, 4)	1	0.04409753531217575
0.1	0.7169638715409581	68.38373334041984	-15.952545632860804	(27, 18, 20, 17, 21, 4, 9, 4)	1	0.04409753531217575
1e-06	0.024093983698593387	8534.416150881132	-43.74951922893176	(18, 4, 2, 21, 15, 13, 16, 0)	0	0.04927752912044525
0.001	0.031086983698593387	2592.5547198803024	-39.55405389159798	(18, 4, 2, 21, 15, 13, 16, 0)	0	0.04927752912044525
0.1	0.7240869836985935	67.71702328676376	-15.883638191470927	(18, 4, 2, 21, 15, 13, 16, 0)	0	0.04927752912044525
1e-06	0.018308810416978426	1047357.5585957908	-54.38098780641626	(23, 1, 21, 23, 27, 22, 7, 3)	1	0.043771203607320786
0.001	0.02530181041697843	3534.515638128115	-41.64553887024488	(23, 1, 21, 23, 27, 22, 7, 3)	1	0.043771203607320786
0.1	0.7183018104169785	68.27555422948359	-15.940495908041866	(23, 1, 21, 23, 27, 22, 7, 3)	1	0.043771203607320786
1e-06	0.024508230347252438	1002457.7182847889	-48.29084556589183	(23, 24, 2, 24, 15, 22, 20, 16)	1	0.04967557638883591
0.001	0.03150123034725244	2567.2121900437432	-39.454194097395735	(23, 24, 2, 24, 15, 22, 20, 16)	1	0.04967557638883591
0.1	0.7245012303472524	67.6837101486735	-15.879924509765548	(23, 24, 2, 24, 15, 22, 20, 16)	1	0.04967557638883591
1e-06	0.01715400748788905	2004232.942726363	-58.477508621626484	(25, 0, 7, 13, 15, 7, 13, 21)	1	0.04437920078635216
0.001	0.024147007487889054	3778.6397898565156	-42.08673444977006	(25, 0, 7, 13, 15, 7, 13, 21)	1	0.04437920078635216
0.1	0.717147007487889	68.38154294553888	-15.951548814344779	(25, 0, 7, 13, 15, 7, 13, 21)	1	0.04437920078635216
1e-06	0.016033458610926254	1004804.9997698687	-51.47070978264537	(26, 26, 6, 28, 0, 1, 18, 17)	1	0.04544908553361893
0.001	0.023026458610926257	3209.624041003144	-41.4540281907723	(26, 26, 6, 28, 0, 1, 18, 17)	1	0.04544908553361893
0.1	0.7160264586109263	68.46054857527837	-15.96104224568243	(26, 26, 6, 28, 0, 1, 18, 17)	1	0.04544908553361893
1e-06	0.012286229679488404	2026700.4606918814	-62.74835248008695	(28, 6, 25, 26, 13, 28, 25, 10)	1	0.0408080518245697
0.001	0.019279229679488405	4451.735910801498	-43.56237946153878	(28, 6, 25, 26, 13, 28, 25, 10)	1	0.0408080518245697
0.1	0.7122792296794883	68.83322178254545	-15.998423854393927	(28, 6, 25, 26, 13, 28, 25, 10)	1	0.0408080518245697
1e-06	0.016992006901782382	1004096.7875184683	-50.966729035653216	(24, 3, 3, 4, 12, 10, 8, 25)	1	0.04579853266477585
0.001	0.02398500690178238	3095.165017969085	-41.237463320302666	(24, 3, 3, 4, 12, 10, 8, 25)	1	0.04579853266477585
0.1	0.7169850069017824	68.37766303393116	-15.952131051683322	(24, 3, 3, 4, 12, 10, 8, 25)	1	0.04579853266477585
1e-06	0.018933579685342285	2001970.380919051	-56.42979173991805	(4, 18, 21, 2, 13, 27, 18, 21)	1	0.05064592882990837
0.001	0.025926579685342288	3292.694113329185	-41.042227695615175	(4, 18, 21, 2, 13, 27, 18, 21)	1	0.05064592882990837
0.1	0.7189265796853422	68.19574379681836	-15.933331088541674	(4, 18, 21, 2, 13, 27, 18, 21)	1	0.05064592882990837
1e-06	0.018262150081450428	1042180.7060937709	-56.080910461365654	(2, 25, 27, 2, 16, 11, 21, 10)	1	0.04355800896883011
0.001	0.025255150081450427	3929.1479437899216	-42.11919199668678	(2, 25, 27, 2, 16, 11, 21, 10)	1	0.04355800896883011
0.1	0.7182551500814505	68.2883164905016	-15.941382475805499	(2, 25, 27, 2, 16, 11, 21, 10)	1	0.04355800896883011
1e-06	0.020161599949588264	5728.607002333936	-43.79380837107265	(24, 6, 15, 20, 26, 7, 14, 9)	0	0.04733145236968994
0.001	0.027154599949588264	2555.159403879554	-40.19060713380926	(24, 6, 15, 20, 26, 7, 14, 9)	0	0.04733145236968994
0.1	0.7201545999495884	68.08390961662454	-15.921630777131025	(24, 6, 15, 20, 26, 7, 14, 9)	0	0.04733145236968994
1e-06	0.019080213838931392	1003922.8016766487	-50.342800902107165	(14, 17, 1, 18, 22, 18, 23, 5)	1	0.04277067631483078
0.001	0.02607321383893139	2991.0822539442443	-40.74181037749759	(14, 17, 1, 18, 22, 18, 23, 5)	1	0.04277067631483078
0.1	0.7190732138389314	68.17918123084736	-15.931767060462645	(14, 17, 1, 18, 22, 18, 23, 5)	1	0.04277067631483078
1e-06	0.015597581928765787	21371.323077829325	-48.28307301507517	(11, 20, 1, 21, 10, 24, 25, 13)	0	0.03740699216723442
0.001	0.022590581928765792	3383.336475918236	-41.798556162872806	(11, 20, 1, 21, 10, 24, 25, 13)	0	0.03740699216723442
0.1	0.7155905819287658	68.507455170058	-15.965574700048737	(11, 20, 1, 21, 10, 24, 25, 13)	0	0.03740699216723442
1e-06	0.016525500939961944	2005729.1547513304	-58.58603485483235	(14, 5, 19, 12, 10, 12, 20, 10)	1	0.03998109698295593
0.001	0.02351850093996194	3743.111345488027	-41.99827613349422	(14, 5, 19, 12, 10, 12, 20, 10)	1	0.03998109698295593
0.1	0.7165185009399619	68.42897971848788	-15.957034200861498	(14, 5, 19, 12, 10, 12, 20, 10)	1	0.03998109698295593
1e-06	0.015252796991623045	1004730.7118886494	-51.39006319470973	(12, 4, 24, 25, 13, 13, 21, 11)	1	0.04740559309720993
0.001	0.022245796991623046	3156.173720406487	-41.46868825986453	(12, 4, 24, 25, 13, 13, 21, 11)	1	0.04740559309720993
0.1	0.715245796991623	68.52873844833738	-15.96834179095885	(12, 4, 24, 25, 13, 13, 21, 11)	1	0.04740559309720993
1e-06	0.013508389977531135	2012789.7499173223	-60.87906989015662	(17, 0, 10, 25, 25, 19, 25, 16)	1	0.0402795746922493
0.001	0.020501389977531138	4154.968704411663	-43.018852557139155	(17, 0, 10, 25, 25, 19, 25, 16)	1	0.0402795746922493
0.1	0.7135013899775311	68.71644827123609	-15.986481538406236	(17, 0, 10, 25, 25, 19, 25, 16)	1	0.0402795746922493
1e-06	0.02396850179535502	4061.2415668137355	-41.6244258522653	(2, 17, 23, 27, 4, 7, 11, 20)	0	0.045945387333631516
0.001	0.03096150179535502	2091.588582858276	-38.8394108791403	(2, 17, 23, 27, 4, 7, 11, 20)	0	0.045945387333631516
0.1	0.723961501795355	67.7092278854855	-15.883838737525373	(2, 17, 23, 27, 4, 7, 11, 20)	0	0.045945387333631516
1e-06	0.016546766288733472	1009043.6245939527	-52.385551746491764	(2, 5, 22, 12, 10, 19, 25, 27)	0	0.04199337586760521
0.001	0.02353976628873347	3368.8059065571247	-41.51886412609551	(2, 5, 22, 12, 10, 19, 25, 27)	0	0.04199337586760521
0.1	0.7165397662887335	68.41386366216183	-15.956143919434092	(2, 5, 22, 12, 10, 19, 25, 27)	0	0.04199337586760521
1e-06	0.023128809870552592	1004041.3954190607	-49.9524565819615	(23, 22, 10, 12, 23, 13, 27, 15)	1	0.04544111341238022
0.001	0.030121809870552598	2969.6278215993584	-40.3404028097122	(23, 22, 10, 12, 23, 13, 27, 15)	1	0.04544111341238022
0.1	0.7231218098705526	67.83369736950095	-15.894365989179947	(23, 22, 10, 12, 23, 13, 27, 15)	1	0.04544111341238022
1e-06	0.0170453591973542	8084.814854719549	-45.50062809096241	(7, 16, 12, 23, 28, 26, 8, 18)	0	0.046450745314359665
