n_task	metric	accuracy
12	variance_mc	0.632722250125565
12	log_det_mc	0.6120064464141821
12	inverse_trace_mc	0.6457847993575625
12	random	0.6179171071580192
12	variance	0.5929803685889383
12	variance_mc	0.6352715689978876
12	log_det_mc	0.6392172970325771
12	inverse_trace_mc	0.6044701155198393
12	random	0.6246441580703419
12	variance	0.6910651186269561
12	variance_mc	0.6689618644067796
12	log_det_mc	0.6149538610145062
12	inverse_trace_mc	0.636037651277454
12	random	0.6249413970932958
12	variance	0.6377908565267798
12	variance_mc	0.592031666113535
12	log_det_mc	0.6159023013033058
12	inverse_trace_mc	0.6178107606679035
12	random	0.642478813559322
12	variance	0.659030720338983
12	variance_mc	0.5942333295938735
12	log_det_mc	0.6089256958822176
12	inverse_trace_mc	0.6393094873721039
12	random	0.6635552718300868
12	variance	0.578125
12	variance_mc	0.5938759065269943
12	log_det_mc	0.6137462999061439
12	inverse_trace_mc	0.6436469041357877
12	random	0.6574191499909945
12	variance	0.6000321070653163
12	variance_mc	0.6530763528539659
12	log_det_mc	0.6008279124778237
12	inverse_trace_mc	0.6741304109670435
12	random	0.6498490460331787
12	variance	0.6676980335108071
12	variance_mc	0.617651838031602
12	log_det_mc	0.679983875598723
12	inverse_trace_mc	0.6433225872830783
12	random	0.6847086413792227
12	variance	0.5828454332552694
12	variance_mc	0.6272593009353682
12	log_det_mc	0.6572714321337512
12	inverse_trace_mc	0.645843407577659
12	random	0.636037651277454
12	variance	0.6727415075464311
12	variance_mc	0.6540221068760146
12	log_det_mc	0.6669133974833457
12	inverse_trace_mc	0.6577663323393873
12	random	0.6374356194090539
12	variance	0.6046831075900843
12	variance_mc	0.5795815677966102
12	log_det_mc	0.6524137931034483
12	inverse_trace_mc	0.6061607707996343
16	random	0.5974070818684079
16	variance	0.6336996336996337
16	variance_mc	0.6233232772579298
16	log_det_mc	0.6061607707996343
16	inverse_trace_mc	0.6003613067767792
16	random	0.6157707490618451
16	variance	0.635205097570689
16	variance_mc	0.6739032990676548
16	log_det_mc	0.5721192586623691
16	inverse_trace_mc	0.5960525642992279
16	random	0.6393445174141741
16	variance	0.6557439755195715
16	variance_mc	0.6359542267895189
16	log_det_mc	0.636923260817595
16	inverse_trace_mc	0.6254490231009608
16	random	0.6143357313106859
16	variance	0.599923129334894
16	variance_mc	0.6221634882158815
16	log_det_mc	0.646848317428428
16	inverse_trace_mc	0.599271692202495
16	random	0.6112066992076445
16	variance	0.6096879207785788
16	variance_mc	0.6000592504814102
16	log_det_mc	0.6352715689978876
16	inverse_trace_mc	0.6233232772579298
16	random	0.6169231874791556
16	variance	0.5797722926129572
16	variance_mc	0.6099470192353587
16	log_det_mc	0.5985635985635985
16	inverse_trace_mc	0.5947170914761928
16	random	0.607578947368421
16	variance	0.5981203087456676
16	variance_mc	0.5992578849721707
16	log_det_mc	0.6356627876437355
16	inverse_trace_mc	0.6255974050621992
16	random	0.5965631843664778
16	variance	0.6128071779746314
16	variance_mc	0.5688314744618799
16	log_det_mc	0.5759327881420905
16	inverse_trace_mc	0.6018474279343845
16	random	0.643095279873662
16	variance	0.6193632820795798
16	variance_mc	0.6468329985946776
16	log_det_mc	0.6483845762335214
16	inverse_trace_mc	0.6278217975321041
16	random	0.605243920269019
16	variance	0.6019365676896256
16	variance_mc	0.6133905092039206
16	log_det_mc	0.6451622324114366
16	inverse_trace_mc	0.6473354231974922
16	random	0.6224766536701726
16	variance	0.604685963974893
16	variance_mc	0.5833203647794827
16	log_det_mc	0.6167100358675013
16	inverse_trace_mc	0.6029593893426367
16	random	0.6324988353836333
16	variance	0.5945409686157457
16	variance_mc	0.5824123760990307
16	log_det_mc	0.5947691599865512
16	inverse_trace_mc	0.6174398834102502
16	random	0.5965770915013457
16	variance	0.6256592164741336
16	variance_mc	0.6015997865920254
16	log_det_mc	0.6267321163777675
16	inverse_trace_mc	0.603982368606324
16	random	0.6090767189418296
16	variance	0.6354896550937326
16	variance_mc	0.5868125313912607
16	log_det_mc	0.6205813902005664
16	inverse_trace_mc	0.5965770915013457
16	random	0.6494346516565448
16	variance	0.6199412671723785
16	variance_mc	0.633033815762398
16	log_det_mc	0.6403845119449205
16	inverse_trace_mc	0.6205813902005664
16	random	0.6315314212250145
16	variance	0.6436469041357877
16	variance_mc	0.6041666666666666
16	log_det_mc	0.6245074050929258
16	inverse_trace_mc	0.6330816445006398
16	random	0.6304015992685515
16	variance	0.613265111482358
16	variance_mc	0.5848675185907155
16	log_det_mc	0.6244987778672122
16	inverse_trace_mc	0.6392172970325771
16	random	0.6387070875060037
16	variance	0.6161796233258285
16	variance_mc	0.6065104290964631
16	log_det_mc	0.6025073803454234
16	inverse_trace_mc	0.6206543758436867
16	random	0.6219933848842355
16	variance	0.5994614034190656
16	variance_mc	0.6258884450417637
16	log_det_mc	0.6161729645237106
16	inverse_trace_mc	0.5945916008831849
16	random	0.619315453734824
16	variance	0.6035560532585734
16	variance_mc	0.5875946221218167
16	log_det_mc	0.569250666331994
16	inverse_trace_mc	0.6133990147783251
16	random	0.6236933797909407
16	variance	0.6219933848842355
16	variance_mc	0.6155736155736156
16	log_det_mc	0.6118682076936346
16	inverse_trace_mc	0.5987379106934632
16	random	0.6282236766113733
16	variance	0.6227886349237293
16	variance_mc	0.5947226325709337
16	log_det_mc	0.6167100358675013
16	inverse_trace_mc	0.6248148358008403
16	random	0.6169458128078817
16	variance	0.6336996336996337
16	variance_mc	0.6315314212250145
16	log_det_mc	0.5884491391727827
16	inverse_trace_mc	0.6223776223776224
16	random	0.6097108969607117
16	variance	0.6443129206243139
16	variance_mc	0.6186183258207019
16	log_det_mc	0.6097108969607117
16	inverse_trace_mc	0.6296042252555045
16	random	0.5988904171693343
16	variance	0.6246441580703419
16	variance_mc	0.5840861895591155
16	log_det_mc	0.6014423989371798
16	inverse_trace_mc	0.6272702629438872
16	random	0.5805161139330135
16	variance	0.6200107653611499
16	variance_mc	0.6044701155198393
16	log_det_mc	0.5997913293896384
16	inverse_trace_mc	0.6145226355894218
16	random	0.6307757226246571
16	variance	0.6410153102336825
16	variance_mc	0.604329422017492
16	log_det_mc	0.603982368606324
16	inverse_trace_mc	0.5850195486658892
16	random	0.5947691599865512
16	variance	0.6062942102196511
16	variance_mc	0.6103280021686094
16	log_det_mc	0.6115331491712708
16	inverse_trace_mc	0.6304971726984416
16	random	0.6065104290964631
16	variance	0.5867768595041323
16	variance_mc	0.6001792917974003
16	log_det_mc	0.6162168701940336
16	inverse_trace_mc	0.6211757842248591
16	random	0.5509058650926336
16	variance	0.5964290081937141
16	variance_mc	0.6089256958822176
16	log_det_mc	0.6164544898069875
16	inverse_trace_mc	0.5687079375686125
16	random	0.5822041553748871
16	variance	0.6037651277454057
16	variance_mc	0.6580239548437429
16	log_det_mc	0.5866984454700025
16	inverse_trace_mc	0.6131936141782123
16	random	0.6244987778672122
16	variance	0.6425760518734069
16	variance_mc	0.5795815677966102
16	log_det_mc	0.5958825485513959
16	inverse_trace_mc	0.6181084715374272
16	random	0.5903233838588191
16	variance	0.5997913293896384
16	variance_mc	0.619315453734824
16	log_det_mc	0.6243819773231538
16	inverse_trace_mc	0.619809410951464
16	random	0.6362537669512808
16	variance	0.658907096138969
16	variance_mc	0.6692442117737061
16	log_det_mc	0.6106039456450877
16	inverse_trace_mc	0.5938248933984873
16	random	0.6124674027114234
16	variance	0.588477366255144
16	variance_mc	0.5772873928121603
16	log_det_mc	0.5876395382943115
16	inverse_trace_mc	0.6161729645237106
16	random	0.6525976182739038
16	variance	0.6534353345879436
16	variance_mc	0.6428509808657845
16	log_det_mc	0.6366612111292962
16	inverse_trace_mc	0.5970951054516515
16	random	0.6202567896520452
16	variance	0.6163825055596739
16	variance_mc	0.605243920269019
16	log_det_mc	0.6199144381380921
16	inverse_trace_mc	0.5983664920635235
16	random	0.6325476694915254
16	variance	0.5956937608828744
16	variance_mc	0.5684760390642744
16	log_det_mc	0.6005387370289877
16	inverse_trace_mc	0.6280877896476782
16	random	0.5858359480053787
16	variance	0.6200107653611499
16	variance_mc	0.6090767189418296
16	log_det_mc	0.6025073803454234
16	inverse_trace_mc	0.5876562651852175
16	random	0.6291907332998493
16	variance	0.6259561315165304
16	variance_mc	0.638760799720331
16	log_det_mc	0.6219239868226139
16	inverse_trace_mc	0.6273388802341062
16	random	0.6368244066474975
16	variance	0.5983903010544547
16	variance_mc	0.5829975825946817
16	log_det_mc	0.6406210069000767
16	inverse_trace_mc	0.5956742405232356
16	random	0.6432268524867971
16	variance	0.5879455615534009
16	variance_mc	0.6434143990327666
16	log_det_mc	0.5806813197524245
16	inverse_trace_mc	0.6136065051196677
16	random	0.5982260344071348
16	variance	0.6662933462125721
16	variance_mc	0.6169584633494647
16	log_det_mc	0.6138996138996139
16	inverse_trace_mc	0.6405303002543037
16	random	0.6296910407339855
16	variance	0.5901141607966967
16	variance_mc	0.5954325759380354
16	log_det_mc	0.6211757842248591
16	inverse_trace_mc	0.5930076199013895
16	random	0.6521932106890325
16	variance	0.571265243902439
16	variance_mc	0.5681271092557449
16	log_det_mc	0.6018474279343845
16	inverse_trace_mc	0.6101364522417154
16	random	0.6403674728571185
16	variance	0.6081504702194358
16	variance_mc	0.6037770221034734
16	log_det_mc	0.6477495107632094
16	inverse_trace_mc	0.6294350659492
16	random	0.6303571428571428
16	variance	0.6044701155198393
16	variance_mc	0.5946408308993097
16	log_det_mc	0.6101364522417154
16	inverse_trace_mc	0.6202567896520452
16	random	0.6257796257796258
16	variance	0.6237428792460792
16	variance_mc	0.6181084715374272
16	log_det_mc	0.6171163800654117
16	inverse_trace_mc	0.6329150872092462
16	random	0.6065104290964631
16	variance	0.6132260241281127
16	variance_mc	0.635985635985636
16	log_det_mc	0.6091121421288382
16	inverse_trace_mc	0.6296042252555045
16	random	0.6263181725098681
16	variance	0.6336199333216354
16	variance_mc	0.598151496885674
16	log_det_mc	0.6223776223776224
16	inverse_trace_mc	0.6196374645571274
20	random	0.6148951845154377
20	variance	0.5945409686157457
20	variance_mc	0.5626587896782883
20	log_det_mc	0.5867768595041323
20	inverse_trace_mc	0.5614877967819144
20	random	0.5978406992818177
20	variance	0.6019656019656019
20	variance_mc	0.579017707985299
20	log_det_mc	0.6205813902005664
20	inverse_trace_mc	0.6141278918383448
20	random	0.642478813559322
20	variance	0.6019365676896256
20	variance_mc	0.6197869458201356
20	log_det_mc	0.5850734935184683
20	inverse_trace_mc	0.605466864210684
20	random	0.6197869458201356
20	variance	0.5894541655887946
20	variance_mc	0.5956650246305418
20	log_det_mc	0.5802365939197907
20	inverse_trace_mc	0.554153234103848
20	random	0.5864678589125636
20	variance	0.6112487008614397
20	variance_mc	0.6362678780098422
20	log_det_mc	0.6198308915380784
20	inverse_trace_mc	0.6291650859745261
20	random	0.6064275548417362
20	variance	0.5974070818684079
20	variance_mc	0.5764333159876336
20	log_det_mc	0.6205813902005664
20	inverse_trace_mc	0.6315910238171722
20	random	0.5761343701348514
20	variance	0.5997913293896384
20	variance_mc	0.587505224328106
20	log_det_mc	0.5973813420621932
20	inverse_trace_mc	0.5833203647794827
20	random	0.633549794617443
20	variance	0.5695460528329609
20	variance_mc	0.5781515781515781
20	log_det_mc	0.6083803384367445
20	inverse_trace_mc	0.5711263840569042
20	random	0.6186183258207019
20	variance	0.5935298761233908
20	variance_mc	0.6089256958822176
20	log_det_mc	0.614313263338333
20	inverse_trace_mc	0.6290481202229162
20	random	0.590049571583336
20	variance	0.5908774537450086
20	variance_mc	0.5965290443818051
20	log_det_mc	0.5941052631578947
20	inverse_trace_mc	0.6059941577108144
20	random	0.5820292781423524
20	variance	0.5912263408113195
20	variance_mc	0.5992118226600985
20	log_det_mc	0.5988904171693343
20	inverse_trace_mc	0.6026443491103453
20	random	0.599271692202495
20	variance	0.6316199479778708
20	variance_mc	0.5730170496664195
20	log_det_mc	0.6207429773325224
20	inverse_trace_mc	0.5902777777777778
20	random	0.599923129334894
20	variance	0.6027586206896551
20	variance_mc	0.614313263338333
20	log_det_mc	0.5919484360065681
20	inverse_trace_mc	0.5815867161530772
20	random	0.5757453666398067
20	variance	0.6173937350407939
20	variance_mc	0.617651838031602
20	log_det_mc	0.5905741060867983
20	inverse_trace_mc	0.6263927977748153
20	random	0.5885168934754378
20	variance	0.629183569979716
20	variance_mc	0.6403845119449205
20	log_det_mc	0.5781515781515781
20	inverse_trace_mc	0.6373656368197356
20	random	0.6316388721452012
20	variance	0.5720712483084013
20	variance_mc	0.6145833333333334
20	log_det_mc	0.6055066433157276
20	inverse_trace_mc	0.5841888231335944
20	random	0.5934959349593496
20	variance	0.6006944444444444
20	variance_mc	0.5971283783783784
20	log_det_mc	0.5790012685787106
20	inverse_trace_mc	0.5938231850117096
20	random	0.5993069092484298
20	variance	0.6078309315571602
20	variance_mc	0.6215213358070502
20	log_det_mc	0.615275007124537
20	inverse_trace_mc	0.6148339506364966
20	random	0.597258610477218
20	variance	0.5720368241452123
20	variance_mc	0.6109473684210527
20	log_det_mc	0.6204933586337761
20	inverse_trace_mc	0.5876395382943115
20	random	0.6246441580703419
20	variance	0.603417250476074
20	variance_mc	0.6216943074854325
20	log_det_mc	0.5814926761218322
20	inverse_trace_mc	0.5789584024878143
20	random	0.5518215386014105
20	variance	0.614313263338333
20	variance_mc	0.599923129334894
20	log_det_mc	0.6057568815462532
20	inverse_trace_mc	0.6124562727210371
20	random	0.5710208891530147
20	variance	0.560033817008575
20	variance_mc	0.6145833333333334
20	log_det_mc	0.5942726615977472
20	inverse_trace_mc	0.6272702629438872
20	random	0.5889805786333278
20	variance	0.6452007793888249
20	variance_mc	0.6106276192580571
20	log_det_mc	0.5944180669352799
20	inverse_trace_mc	0.6240408644861526
20	random	0.6098522167487685
20	variance	0.5979916837764627
20	variance_mc	0.6316388721452012
20	log_det_mc	0.6230953057884262
20	inverse_trace_mc	0.6287726190674369
20	random	0.6165177175397883
20	variance	0.5997596742896869
20	variance_mc	0.6182439220413903
20	log_det_mc	0.589696071163825
20	inverse_trace_mc	0.5978406992818177
20	random	0.5983082939604679
20	variance	0.5797722926129572
20	variance_mc	0.6189971758238146
20	log_det_mc	0.6495936495936496
20	inverse_trace_mc	0.5974736842105264
20	random	0.5445648900933454
20	variance	0.5708374384236453
20	variance_mc	0.5637191170534915
20	log_det_mc	0.6010259333143346
20	inverse_trace_mc	0.556769111123365
20	random	0.5781057130750382
20	variance	0.5981203087456676
20	variance_mc	0.6061607707996343
20	log_det_mc	0.5738187940650321
20	inverse_trace_mc	0.5978406992818177
20	random	0.5868055555555556
20	variance	0.6124648298561342
20	variance_mc	0.6138996138996139
20	log_det_mc	0.5693143266208098
20	inverse_trace_mc	0.5536924972299491
20	random	0.6039431148676375
20	variance	0.623612559054409
20	variance_mc	0.58212651175131
20	log_det_mc	0.6002279775511074
20	inverse_trace_mc	0.5778041042847715
20	random	0.5670517142909781
20	variance	0.6094809350762054
20	variance_mc	0.598151496885674
20	log_det_mc	0.5850622406639004
20	inverse_trace_mc	0.604685963974893
20	random	0.5921158295632538
20	variance	0.6051180895665674
20	variance_mc	0.6025073803454234
20	log_det_mc	0.5672906403940887
20	inverse_trace_mc	0.5956937608828744
20	random	0.5956650246305418
20	variance	0.563743842364532
20	variance_mc	0.5729166666666667
20	log_det_mc	0.5752361280334282
20	inverse_trace_mc	0.6171163800654117
20	random	0.6448074893304575
20	variance	0.6130467012601928
20	variance_mc	0.6023482584006332
20	log_det_mc	0.6186183258207019
20	inverse_trace_mc	0.6184824077999151
20	random	0.6019365676896256
20	variance	0.6023482584006332
20	variance_mc	0.5876395382943115
20	log_det_mc	0.5956742405232356
20	inverse_trace_mc	0.6127912285283248
20	random	0.5798362533651147
20	variance	0.5755269320843092
20	variance_mc	0.5873684210526315
20	log_det_mc	0.6069731404006922
20	inverse_trace_mc	0.6329150872092462
20	random	0.6174398834102502
20	variance	0.6029593893426367
20	variance_mc	0.5911613530529518
20	log_det_mc	0.5778041042847715
20	inverse_trace_mc	0.6012633316283553
20	random	0.6083438292586139
20	variance	0.6199412671723785
20	variance_mc	0.5996372488186722
20	log_det_mc	0.5830244625648628
20	inverse_trace_mc	0.6096879207785788
20	random	0.6133836093742542
20	variance	0.580691830186793
20	variance_mc	0.5850246305418719
20	log_det_mc	0.5953083201865698
20	inverse_trace_mc	0.5884491391727827
20	random	0.5939163582820081
20	variance	0.5847465172941338
20	variance_mc	0.6110701299849854
20	log_det_mc	0.6180555555555556
20	inverse_trace_mc	0.5965631843664778
20	random	0.5760900541464804
20	variance	0.6060277565375533
20	variance_mc	0.6121716121716122
20	log_det_mc	0.6072267125330026
20	inverse_trace_mc	0.5816012110128401
20	random	0.6089256958822176
20	variance	0.6495936495936496
20	variance_mc	0.592764068540881
20	log_det_mc	0.6015002344116268
20	inverse_trace_mc	0.6207620566740994
20	random	0.5992578849721707
20	variance	0.6307757226246571
20	variance_mc	0.6196374645571274
20	log_det_mc	0.6092639408632309
20	inverse_trace_mc	0.6104054927584339
20	random	0.6197869458201356
20	variance	0.5833333333333334
20	variance_mc	0.5772873928121603
20	log_det_mc	0.6023482584006332
20	inverse_trace_mc	0.5823451468111114
20	random	0.605806099631932
20	variance	0.6455014257994369
20	variance_mc	0.6033452807646356
20	log_det_mc	0.6301409554976053
20	inverse_trace_mc	0.5923358392159128
20	random	0.6398929967761849
20	variance	0.6118706874520827
20	variance_mc	0.6025073803454234
20	log_det_mc	0.5985498600339589
20	inverse_trace_mc	0.5848677351853657
20	random	0.5658128170811416
20	variance	0.6055970917072502
20	variance_mc	0.5763842901533289
20	log_det_mc	0.5912263408113195
20	inverse_trace_mc	0.6017349773380769
20	random	0.563743842364532
20	variance	0.5718405375192593
20	variance_mc	0.6173561475705726
20	log_det_mc	0.5866984454700025
20	inverse_trace_mc	0.5841501698956668
20	random	0.6106039456450877
20	variance	0.5850734935184683
20	variance_mc	0.5797494977398292
20	log_det_mc	0.5738187940650321
20	inverse_trace_mc	0.5974824355971897
20	random	0.6313702196055138
20	variance	0.5910902534550285
20	variance_mc	0.5938755650426921
20	log_det_mc	0.6005387370289877
20	inverse_trace_mc	0.6205813902005664
24	random	0.5646788957208082
24	variance	0.5888370888370889
24	variance_mc	0.5832145910515816
24	log_det_mc	0.5716816186445866
24	inverse_trace_mc	0.5828454332552694
24	random	0.5755811178464035
24	variance	0.5472064432766917
24	variance_mc	0.5913222824841494
24	log_det_mc	0.6233570214462376
24	inverse_trace_mc	0.5857444640305194
24	random	0.5743243243243243
24	variance	0.596945591450085
24	variance_mc	0.6177568949156693
24	log_det_mc	0.5857373405652384
24	inverse_trace_mc	0.597463664861784
24	random	0.5709965539067445
24	variance	0.5929262054515843
24	variance_mc	0.5911964158150759
24	log_det_mc	0.6309764206060303
24	inverse_trace_mc	0.5912300260126346
24	random	0.6108696317609967
24	variance	0.6204933586337761
24	variance_mc	0.5910902534550285
24	log_det_mc	0.5859312888490199
24	inverse_trace_mc	0.6037770221034734
24	random	0.6055066433157276
24	variance	0.6020017968948537
24	variance_mc	0.6035560532585734
24	log_det_mc	0.6017430305030338
24	inverse_trace_mc	0.5866984454700025
24	random	0.5868055555555556
24	variance	0.5868055555555556
24	variance_mc	0.6028496235221156
24	log_det_mc	0.5784402288467329
24	inverse_trace_mc	0.5885714285714285
24	random	0.5713475713475713
24	variance	0.6348951401954935
24	variance_mc	0.5753162354544444
24	log_det_mc	0.5893962989841746
24	inverse_trace_mc	0.5815761252502795
24	random	0.5737639638211626
24	variance	0.589997289238276
24	variance_mc	0.6038983769045119
24	log_det_mc	0.6014423989371798
24	inverse_trace_mc	0.5867642107196425
24	random	0.547294053090061
24	variance	0.6051180895665674
24	variance_mc	0.603982368606324
24	log_det_mc	0.6418055715360863
24	inverse_trace_mc	0.6071927374301676
24	random	0.5778041042847715
24	variance	0.6113324410968284
24	variance_mc	0.6243172114398391
24	log_det_mc	0.5921182266009852
24	inverse_trace_mc	0.5702844859748047
24	random	0.5802365939197907
24	variance	0.5937428186861888
24	variance_mc	0.5912263408113195
24	log_det_mc	0.632722250125565
24	inverse_trace_mc	0.572114576131841
24	random	0.6152432667571682
24	variance	0.6083438292586139
24	variance_mc	0.5893081393650886
24	log_det_mc	0.6100286875448243
24	inverse_trace_mc	0.5373275373275374
24	random	0.5961334745762712
24	variance	0.5628910708359304
24	variance_mc	0.5600808589607635
24	log_det_mc	0.5674801322174555
24	inverse_trace_mc	0.5866984454700025
24	random	0.5585603967855349
24	variance	0.5798362533651147
24	variance_mc	0.5656234304369663
24	log_det_mc	0.5938231850117096
24	inverse_trace_mc	0.5772873928121603
24	random	0.587690892038718
24	variance	0.599923129334894
24	variance_mc	0.6292437056243487
24	log_det_mc	0.5946408308993097
24	inverse_trace_mc	0.539745387768385
24	random	0.6082768975210835
24	variance	0.6275251291761325
24	variance_mc	0.5739014144813159
24	log_det_mc	0.6287435030113027
24	inverse_trace_mc	0.6239285714285714
24	random	0.5693336483073177
24	variance	0.5938248933984873
24	variance_mc	0.5772434416675205
24	log_det_mc	0.5868055555555556
24	inverse_trace_mc	0.6089256958822176
24	random	0.5678715961314219
24	variance	0.5893274784019855
24	variance_mc	0.5788884299057736
24	log_det_mc	0.5965983208681478
24	inverse_trace_mc	0.5972222222222222
24	random	0.614024168083556
24	variance	0.5923358392159128
24	variance_mc	0.5612686989394879
24	log_det_mc	0.5746131614222952
24	inverse_trace_mc	0.5997913293896384
24	random	0.6087962577616488
24	variance	0.5669352473300091
24	variance_mc	0.5772631578947369
24	log_det_mc	0.5662041535098372
24	inverse_trace_mc	0.6160039638300507
24	random	0.580612624090885
24	variance	0.5628910708359304
24	variance_mc	0.5833203647794827
24	log_det_mc	0.6069395500135538
24	inverse_trace_mc	0.5764333159876336
24	random	0.6243819773231538
24	variance	0.5918787296796763
24	variance_mc	0.5703859624907263
24	log_det_mc	0.5857373405652384
24	inverse_trace_mc	0.5807229195138782
24	random	0.605806099631932
24	variance	0.5755595363029875
24	variance_mc	0.5806813197524245
24	log_det_mc	0.5683165913260022
24	inverse_trace_mc	0.5929262054515843
24	random	0.5738366776514432
24	variance	0.5696868276356681
24	variance_mc	0.6296999085052539
24	log_det_mc	0.5850734935184683
24	inverse_trace_mc	0.5649819179230944
24	random	0.608001632345555
24	variance	0.5903079478660874
24	variance_mc	0.5884491391727827
24	log_det_mc	0.6063054187192118
24	inverse_trace_mc	0.5911395395322636
24	random	0.5625554106910039
24	variance	0.6354166666666666
24	variance_mc	0.5790012685787106
24	log_det_mc	0.5994614034190656
24	inverse_trace_mc	0.6167100358675013
24	random	0.5928613091193291
24	variance	0.6272702629438872
24	variance_mc	0.6393876393876394
24	log_det_mc	0.5949929123759665
24	inverse_trace_mc	0.5814926761218322
24	random	0.5695732838589982
24	variance	0.5770734901169684
24	variance_mc	0.5954325759380354
24	log_det_mc	0.5672906403940887
24	inverse_trace_mc	0.6009385986941236
24	random	0.5967741935483871
24	variance	0.5833205791423062
24	variance_mc	0.5738947368421052
24	log_det_mc	0.5960525642992279
24	inverse_trace_mc	0.5905741060867983
24	random	0.5884491391727827
24	variance	0.6021675012003567
24	variance_mc	0.5608899297423888
24	log_det_mc	0.6253384792555012
24	inverse_trace_mc	0.5976577672571106
24	random	0.6359495505443503
24	variance	0.5601970443349754
24	variance_mc	0.6025073803454234
24	log_det_mc	0.592984214678802
24	inverse_trace_mc	0.580612624090885
24	random	0.576388888888889
24	variance	0.5672906403940887
24	variance_mc	0.5688314744618799
24	log_det_mc	0.579017707985299
24	inverse_trace_mc	0.5569253752176234
24	random	0.585899656199953
24	variance	0.6215277777777778
24	variance_mc	0.6078534930087012
24	log_det_mc	0.5822700574681576
24	inverse_trace_mc	0.5892348860595524
24	random	0.5726864640883977
24	variance	0.5909419030559047
24	variance_mc	0.6106084527568618
24	log_det_mc	0.5850195486658892
24	inverse_trace_mc	0.6017430305030338
24	random	0.5928613091193291
24	variance	0.5902078422969788
24	variance_mc	0.6008279124778237
24	log_det_mc	0.5780999387876862
24	inverse_trace_mc	0.6383363471971066
24	random	0.576271186440678
24	variance	0.5398886827458256
24	variance_mc	0.6030738389575676
24	log_det_mc	0.587690892038718
24	inverse_trace_mc	0.5893962989841746
24	random	0.5823451468111114
24	variance	0.5599144476866686
24	variance_mc	0.5893962989841746
24	log_det_mc	0.5785085594721006
24	inverse_trace_mc	0.5798769475649699
24	random	0.6012633316283553
24	variance	0.6155176979774568
24	variance_mc	0.5876992056143087
24	log_det_mc	0.5851544693821407
24	inverse_trace_mc	0.6253684439477691
24	random	0.5999432225675352
24	variance	0.5884491391727827
24	variance_mc	0.6070799994518306
24	log_det_mc	0.5858260469397147
24	inverse_trace_mc	0.5868218743191509
24	random	0.5987502464515418
24	variance	0.6076388888888888
24	variance_mc	0.5883575883575884
24	log_det_mc	0.5947170914761928
24	inverse_trace_mc	0.5962006586797766
24	random	0.6726192708372396
24	variance	0.5974070818684079
24	variance_mc	0.5993069092484298
24	log_det_mc	0.6008279124778237
24	inverse_trace_mc	0.576602278715633
24	random	0.6000321070653163
24	variance	0.6066019637523373
24	variance_mc	0.5894541655887946
24	log_det_mc	0.5496816715264239
24	inverse_trace_mc	0.6084931486301011
24	random	0.5841517580648015
24	variance	0.5772434416675205
24	variance_mc	0.6272702629438872
24	log_det_mc	0.5974070818684079
24	inverse_trace_mc	0.587505224328106
24	random	0.5814778325123153
24	variance	0.5960525642992279
24	variance_mc	0.6115331491712708
24	log_det_mc	0.584622541888509
24	inverse_trace_mc	0.618901752331186
24	random	0.6219933848842355
24	variance	0.5772631578947369
24	variance_mc	0.5719701602054543
24	log_det_mc	0.5917595917595918
24	inverse_trace_mc	0.6010893176590851
24	random	0.5832810145655449
24	variance	0.5678900889662191
24	variance_mc	0.5687079375686125
24	log_det_mc	0.5832810145655449
24	inverse_trace_mc	0.532232070910556
24	random	0.5544922036135632
24	variance	0.5618409803362782
24	variance_mc	0.5816012110128401
24	log_det_mc	0.6131936141782123
24	inverse_trace_mc	0.6167100358675013
24	random	0.585899656199953
24	variance	0.5858260469397147
24	variance_mc	0.5612686989394879
24	log_det_mc	0.6104054927584339
24	inverse_trace_mc	0.6041666666666666
24	random	0.5947691599865512
24	variance	0.6276870293903327
24	variance_mc	0.5764333159876336
24	log_det_mc	0.5518067789224688
24	inverse_trace_mc	0.6035510978584983
28	random	0.5439189189189189
28	variance	0.5587802725757427
28	variance_mc	0.554236625017689
28	log_det_mc	0.5579638384870943
28	inverse_trace_mc	0.5745129755960335
28	random	0.548896474019088
28	variance	0.5956937608828744
28	variance_mc	0.574226172965151
28	log_det_mc	0.5670370081629781
28	inverse_trace_mc	0.583120368004089
28	random	0.5538093319394903
28	variance	0.5823451468111114
28	variance_mc	0.6178527385374283
28	log_det_mc	0.6118682076936346
28	inverse_trace_mc	0.6364634062692914
28	random	0.5709965539067445
28	variance	0.5764434806180536
28	variance_mc	0.5908774537450086
28	log_det_mc	0.5778041042847715
28	inverse_trace_mc	0.5638506229529782
28	random	0.5841902626833666
28	variance	0.6035510978584983
28	variance_mc	0.615592418445723
28	log_det_mc	0.5982142857142857
28	inverse_trace_mc	0.5902078422969788
28	random	0.5954325759380354
28	variance	0.5779310344827586
28	variance_mc	0.5459474112225535
28	log_det_mc	0.5814778325123153
28	inverse_trace_mc	0.6024016209636681
28	random	0.5752765831719248
28	variance	0.5729166666666667
28	variance_mc	0.6104054927584339
28	log_det_mc	0.6180555555555556
28	inverse_trace_mc	0.5988904171693343
28	random	0.5684760390642744
28	variance	0.5663250059765719
28	variance_mc	0.6005387370289877
28	log_det_mc	0.5712276873189436
28	inverse_trace_mc	0.5954786835577899
28	random	0.5702844859748047
28	variance	0.5885714285714285
28	variance_mc	0.5429988928752778
28	log_det_mc	0.5833203647794827
28	inverse_trace_mc	0.5888198964558605
