n_task	metric	cos_err	iteration	roi	parcels	n_parcel
7	random	[0.786020815372467, 0.7903885245323181, 0.876323401927948, 0.7498593926429749, 0.8242426514625549, 0.7758702039718628, 0.7056595087051392, 0.7176350355148315, 0.8745951056480408, 0.8356189131736755, 0.7059915661811829, 0.8647058606147766, 0.7946353554725647, 0.8115575909614563, 0.8131369948387146, 0.7619909644126892, 0.7865924835205078, 0.7879311442375183, 0.8919538259506226, 0.7668275237083435, 0.7843891382217407, 0.8485453724861145, 0.8717378973960876, 0.7961989641189575]	7	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance	[0.7731632590293884, 0.8164480328559875, 0.8687860369682312, 0.7463491559028625, 0.8240949511528015, 0.7502758502960205, 0.6756970882415771, 0.6920453310012817, 0.8394547700881958, 0.8008773922920227, 0.7043043375015259, 0.8534464836120605, 0.7913175225257874, 0.7689526677131653, 0.8165254592895508, 0.7504452466964722, 0.7276475429534912, 0.7546797394752502, 0.8467116355895996, 0.759676456451416, 0.7515161633491516, 0.7965880632400513, 0.8453526496887207, 0.7811249494552612]	7	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance_mc	[0.7372028827667236, 0.7500578165054321, 0.847610354423523, 0.6764956116676331, 0.7983354926109314, 0.7351174354553223, 0.6680226922035217, 0.7146263718605042, 0.872444748878479, 0.8114001154899597, 0.6440790891647339, 0.7943624258041382, 0.7711419463157654, 0.733618974685669, 0.8073564171791077, 0.6983526945114136, 0.7565419673919678, 0.7802998423576355, 0.8194088935852051, 0.7478904128074646, 0.7630574107170105, 0.7839379906654358, 0.8644827008247375, 0.7694729566574097]	7	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	log_det_mc	[0.7607965469360352, 0.7622763514518738, 0.852095365524292, 0.6771246194839478, 0.7959707379341125, 0.7355167269706726, 0.6638549566268921, 0.7003557682037354, 0.865380585193634, 0.7905590534210205, 0.6698294878005981, 0.8173652291297913, 0.7406973838806152, 0.7978594303131104, 0.8127156496047974, 0.7044563293457031, 0.7389898300170898, 0.765602707862854, 0.8610133528709412, 0.7429841756820679, 0.7220559120178223, 0.7943013906478882, 0.8552039265632629, 0.7715513110160828]	7	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	inverse_trace_mc	[0.7685286402702332, 0.7930595278739929, 0.8573859333992004, 0.715588390827179, 0.8344631791114807, 0.7485446333885193, 0.6788842082023621, 0.6988505125045776, 0.8454049825668335, 0.7992401719093323, 0.682577908039093, 0.8681973814964294, 0.8069307208061218, 0.7785433530807495, 0.8078215718269348, 0.7560272812843323, 0.7387633323669434, 0.7248713970184326, 0.8529877066612244, 0.749600887298584, 0.7417938113212585, 0.8113447427749634, 0.8403068780899048, 0.7679762840270996]	7	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	random	[0.8468195796012878, 0.8400357365608215, 0.9080076217651367, 0.7537732124328613, 0.8576864004135132, 0.8740243911743164, 0.7854511737823486, 0.7819312214851379, 0.8531244993209839, 0.8538876175880432, 0.7560709118843079, 0.8618273138999939, 0.8320236802101135, 0.8297402858734131, 0.8531531095504761, 0.807327389717102, 0.7943563461303711, 0.8184573650360107, 0.885913074016571, 0.8107424378395081, 0.8518779277801514, 0.8347476720809937, 0.8943970203399658, 0.8333033323287964]	8	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance	[0.8059903383255005, 0.7886604070663452, 0.8708734512329102, 0.7240014672279358, 0.8349212408065796, 0.7451561093330383, 0.7211864590644836, 0.7667426466941833, 0.8632195591926575, 0.7953904271125793, 0.7004491686820984, 0.8582803606987, 0.7833427786827087, 0.7979414463043213, 0.8359495401382446, 0.7386673092842102, 0.7889272570610046, 0.8013476729393005, 0.8574175238609314, 0.7808023691177368, 0.7964919209480286, 0.8291252851486206, 0.8782961964607239, 0.8332483172416687]	8	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance_mc	[0.7677515149116516, 0.7954612970352173, 0.8589397668838501, 0.7163029909133911, 0.8045042157173157, 0.7615634799003601, 0.6861598491668701, 0.7349813580513, 0.8598374128341675, 0.8201282620429993, 0.7131810188293457, 0.838558554649353, 0.7622426748275757, 0.7734806537628174, 0.8558061122894287, 0.721430242061615, 0.7406672239303589, 0.7770779728889465, 0.8521060943603516, 0.7665223479270935, 0.7578026056289673, 0.813696026802063, 0.9060118198394775, 0.7891339063644409]	8	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	log_det_mc	[0.7623251080513, 0.7411890625953674, 0.8537375330924988, 0.6765245795249939, 0.8151478171348572, 0.7311455011367798, 0.6576257944107056, 0.6698002815246582, 0.8687697052955627, 0.8039879202842712, 0.6628478169441223, 0.7892741560935974, 0.73828125, 0.7497326731681824, 0.7884314060211182, 0.713163435459137, 0.7201438546180725, 0.7225919365882874, 0.8380188941955566, 0.7199243307113647, 0.7393683791160583, 0.7998408079147339, 0.8492278456687927, 0.7771131992340088]	8	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	inverse_trace_mc	[0.7685204148292542, 0.7451341152191162, 0.847846269607544, 0.6793254017829895, 0.8245924115180969, 0.7748600840568542, 0.6707155108451843, 0.684508740901947, 0.8762379884719849, 0.79563969373703, 0.6513516902923584, 0.8224900364875793, 0.7890523672103882, 0.7943446040153503, 0.7919266223907471, 0.721594512462616, 0.7398341298103333, 0.7610421180725098, 0.8445876240730286, 0.7332401871681213, 0.76826411485672, 0.8135353326797485, 0.8692708611488342, 0.7612111568450928]	8	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	random	[0.77821946144104, 0.7806794047355652, 0.8770872354507446, 0.7556656002998352, 0.8854182958602905, 0.7897505760192871, 0.738459050655365, 0.7509036660194397, 0.8557429313659668, 0.8282824754714966, 0.7014656066894531, 0.867176353931427, 0.8048939108848572, 0.8092801570892334, 0.8329676985740662, 0.7518319487571716, 0.8159864544868469, 0.7819203734397888, 0.850540041923523, 0.7563055753707886, 0.793815553188324, 0.9034059643745422, 0.8975796699523926, 0.8125476241111755]	9	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance	[0.8061152100563049, 0.8317199945449829, 0.8719518780708313, 0.7346965670585632, 0.8150074481964111, 0.7803410291671753, 0.6990925073623657, 0.7304351329803467, 0.8544440865516663, 0.8260515928268433, 0.704827606678009, 0.842172384262085, 0.7930330634117126, 0.798958957195282, 0.8504677414894104, 0.7393413782119751, 0.7834575176239014, 0.8167011141777039, 0.8420839309692383, 0.7815211415290833, 0.7697778344154358, 0.815690279006958, 0.8825756311416626, 0.7971996665000916]	9	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	variance_mc	[0.7402448058128357, 0.7669357061386108, 0.844749391078949, 0.6693485975265503, 0.7849491238594055, 0.7445656061172485, 0.6543349027633667, 0.7021301984786987, 0.8461434841156006, 0.8114046454429626, 0.649815022945404, 0.810662567615509, 0.7766305804252625, 0.7563568353652954, 0.828717827796936, 0.6940329670906067, 0.741818904876709, 0.7739002704620361, 0.887319028377533, 0.7288770079612732, 0.7236131429672241, 0.8118153810501099, 0.8744290471076965, 0.7624953389167786]	9	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	log_det_mc	[0.7443633675575256, 0.7430852651596069, 0.8364031910896301, 0.6716130971908569, 0.810013473033905, 0.7526282072067261, 0.6452622413635254, 0.6985373497009277, 0.86616051197052, 0.7882636785507202, 0.6455179452896118, 0.8110213875770569, 0.769802987575531, 0.7403647303581238, 0.779207706451416, 0.6831137537956238, 0.7289024591445923, 0.7387543320655823, 0.859334409236908, 0.7122019529342651, 0.7199214696884155, 0.7653530240058899, 0.8715394139289856, 0.7554320096969604]	9	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
7	inverse_trace_mc	[0.7378079295158386, 0.7557535171508789, 0.8838343024253845, 0.6553521752357483, 0.7603697180747986, 0.7543120384216309, 0.6234896779060364, 0.6609576344490051, 0.8582541346549988, 0.829804003238678, 0.6343779563903809, 0.807525098323822, 0.7397841215133667, 0.7609307765960693, 0.8373481631278992, 0.6686768531799316, 0.7057357430458069, 0.7344443202018738, 0.8585857152938843, 0.7126936316490173, 0.7304713726043701, 0.7434461712837219, 0.8789628148078918, 0.7850630879402161]	9	Non-Visual Cortex (Everything except visual)	4, 3b, 1, 2, 3a, 5m, 5mv, 5L, 6a, 6d, 6v, 6mp, 6ma, 6r, FEF, PEF, SCEF, 8Av, 8Ad, 8BM, 8BL, 8C, AIP, MIP, VIP, LIPd, LIPv, 7Pm, 7m, 7AL, 7Am, 7PC, IP0, IP1, IP2, PF, PFm, PFop, PFt, PGi, PGs, PGp, PFcm, p24, p24pr, 24dd, 24dv, a24, a24pr, 33pr, p32pr, a32pr, d32, s32, p32, 25, 9m, 9p, 9a, 9-46d, 46, a9-46v, p9-46v, 44, 45, 47l, 47s, 47m, a47r, p47r, IFJa, IFJp, IFSp, IFSa, 55b, 10r, 10v, 10d, a10p, p10p, 10pp, 11l, 13l, OFC, pOFC, AAIC, AVI, FOP1, FOP2, FOP3, FOP4, FOP5, MI, PoI1, PoI2, PI, RI, Ig, A1, A4, A5, TA2, PBelt, MBelt, LBelt, STGa, STSdp, STSda, STSvp, STSva, PSL, SFL, TGd, TGv, TE1a, TE1p, TE1m, TE2a, TE2p, TF, PHT, PH, TPOJ1, TPOJ2, TPOJ3, PGi, PGs, PGp, IP0, ProS, d23ab, v23ab, 23c, 23d, 31a, 31pd, 31pv, H, EC, PHA1, PHA2, PHA3, PeEc, PH, PreS	145
